ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-03-05,26020.18398280566,11790.752094615838,37779.85211170884,26020.18398280566,26020.18398280566,-1355.5903500611707,-1355.5903500611707,-1355.5903500611707,3041.0391225539142,3041.0391225539142,3041.0391225539142,-4396.629472615085,-4396.629472615085,-4396.629472615085,0.0,0.0,0.0,24664.59363274449
2010-03-06,26022.421963838307,-18500.448263466467,8329.089717769733,26022.421963838307,26022.421963838307,-30550.77239378132,-30550.77239378132,-30550.77239378132,-25867.65597815569,-25867.65597815569,-25867.65597815569,-4683.116415625632,-4683.116415625632,-4683.116415625632,0.0,0.0,0.0,-4528.350429943013
2010-03-07,26024.659944870953,-1737.2549366532305,25107.365798661063,26024.659944870953,26024.659944870953,-13751.02662731828,-13751.02662731828,-13751.02662731828,-8801.109981430012,-8801.109981430012,-8801.109981430012,-4949.916645888266,-4949.916645888266,-4949.916645888266,0.0,0.0,0.0,12273.633317552672
2010-03-08,26026.897925903595,14310.531484018342,39387.22960653186,26026.897925903595,26026.897925903595,-320.2044996219162,-320.2044996219162,-320.2044996219162,4863.236747102909,4863.236747102909,4863.236747102909,-5183.441246724826,-5183.441246724826,-5183.441246724826,0.0,0.0,0.0,25706.69342628168
2010-03-09,26029.135906936244,17251.27180844359,43449.889303918084,26029.135906936244,26029.135906936244,4436.8415455006925,4436.8415455006925,4436.8415455006925,9808.31271115254,9808.31271115254,9808.31271115254,-5371.471165651847,-5371.471165651847,-5371.471165651847,0.0,0.0,0.0,30465.977452436935
2010-03-10,26031.373887968886,11819.636550586958,38958.57998868928,26031.373887968886,26031.373887968886,-231.3334420765708,-231.3334420765708,-231.3334420765708,5272.2183025899585,5272.2183025899585,5272.2183025899585,-5503.55174466653,-5503.55174466653,-5503.55174466653,0.0,0.0,0.0,25800.040445892315
2010-03-11,26033.611869001536,18852.169310715853,45075.043783989546,26033.611869001536,26033.611869001536,6112.630766699846,6112.630766699846,6112.630766699846,11683.959076258501,11683.959076258501,11683.959076258501,-5571.328309558656,-5571.328309558656,-5571.328309558656,0.0,0.0,0.0,32146.242635701383
2010-03-12,26035.849850034178,10238.520982317767,36957.93598975516,26035.849850034178,26035.849850034178,-2527.7739517367186,-2527.7739517367186,-2527.7739517367186,3041.0391225401113,3041.0391225401113,3041.0391225401113,-5568.81307427683,-5568.81307427683,-5568.81307427683,0.0,0.0,0.0,23508.07589829746
2010-03-13,26038.087831066823,-18136.970224418084,8596.020627944394,26038.087831066823,26038.087831066823,-31360.231726754653,-31360.231726754653,-31360.231726754653,-25867.655978155486,-25867.655978155486,-25867.655978155486,-5492.575748599168,-5492.575748599168,-5492.575748599168,0.0,0.0,0.0,-5322.14389568783
2010-03-14,26040.32581209947,-2031.4603767237813,24993.019193857046,26040.32581209947,26040.32581209947,-14142.96255978336,-14142.96255978336,-14142.96255978336,-8801.10998140979,-8801.10998140979,-8801.10998140979,-5341.852578373572,-5341.852578373572,-5341.852578373572,0.0,0.0,0.0,11897.363252316109
2010-03-15,26042.563793132114,12393.708970735603,38291.410554201015,26042.563793132114,26042.563793132114,-255.3342801942627,-255.3342801942627,-255.3342801942627,4863.236747085157,4863.236747085157,4863.236747085157,-5118.571027279419,-5118.571027279419,-5118.571027279419,0.0,0.0,0.0,25787.22951293785
2010-03-16,26044.801774164756,18502.980142071166,44226.71034374221,26044.801774164756,26044.801774164756,4981.022857453539,4981.022857453539,4981.022857453539,9808.31271114116,9808.31271114116,9808.31271114116,-4827.28985368762,-4827.28985368762,-4827.28985368762,0.0,0.0,0.0,31025.824631618296
2010-03-17,26047.039755197406,13707.893907846863,39657.80336305824,26047.039755197406,26047.039755197406,797.1614318383613,797.1614318383613,797.1614318383613,5272.218302601343,5272.218302601343,5272.218302601343,-4475.056870762981,-4475.056870762981,-4475.056870762981,0.0,0.0,0.0,26844.201187035767
2010-03-18,26049.277736230048,20162.343651895895,47107.23248405721,26049.277736230048,26049.277736230048,7612.769948326193,7612.769948326193,7612.769948326193,11683.959076253106,11683.959076253106,11683.959076253106,-4071.1891279269144,-4071.1891279269144,-4071.1891279269144,0.0,0.0,0.0,33662.04768455624
2010-03-19,26051.515717262697,13520.267016369537,37585.51449988431,26051.515717262697,26051.515717262697,-585.9434235052322,-585.9434235052322,-585.9434235052322,3041.0391225052845,3041.0391225052845,3041.0391225052845,-3626.9825460105167,-3626.9825460105167,-3626.9825460105167,0.0,0.0,0.0,25465.572293757465
2010-03-20,26053.75369829534,-16162.311253072097,9885.859218932992,26053.75369829534,26053.75369829534,-29023.016088329347,-29023.016088329347,-29023.016088329347,-25867.65597814503,-25867.65597814503,-25867.65597814503,-3155.3601101843205,-3155.3601101843205,-3155.3601101843205,0.0,0.0,0.0,-2969.2623900340077
2010-03-21,26055.991679327984,1556.605344926966,27916.2408113716,26055.991679327984,26055.991679327984,-11471.579496241393,-11471.579496241393,-11471.579496241393,-8801.10998144106,-8801.10998144106,-8801.10998144106,-2670.4695148003316,-2670.4695148003316,-2670.4695148003316,0.0,0.0,0.0,14584.412183086592
2010-03-22,26058.22966036063,15793.810831744608,41296.11468430065,26058.22966036063,26058.22966036063,2675.9941356187996,2675.9941356187996,2675.9941356187996,4863.236747097249,4863.236747097249,4863.236747097249,-2187.2426114784485,-2187.2426114784485,-2187.2426114784485,0.0,0.0,0.0,28734.22379597943
2010-03-23,26060.467641393276,20473.681749116746,47731.96299075439,26060.467641393276,26060.467641393276,8087.38261579536,8087.38261579536,8087.38261579536,9808.312711129778,9808.312711129778,9808.312711129778,-1720.9300953344186,-1720.9300953344186,-1720.9300953344186,0.0,0.0,0.0,34147.850257188635
2010-03-24,26062.70562242592,17486.94689389402,43950.57402939915,26062.70562242592,26062.70562242592,3985.5927580193156,3985.5927580193156,3985.5927580193156,5272.218302582792,5272.218302582792,5272.218302582792,-1286.6255445634754,-1286.6255445634754,-1286.6255445634754,0.0,0.0,0.0,30048.298380445238
2010-03-25,26064.94360263178,24357.383909665135,49094.129136640324,26064.94360263178,26064.94360263178,10785.165888578907,10785.165888578907,10785.165888578907,11683.959076275989,11683.959076275989,11683.959076275989,-898.7931876970807,-898.7931876970807,-898.7931876970807,0.0,0.0,0.0,36850.10949121069
2010-03-26,26067.181582837642,16079.288645727247,41572.26817604917,26067.181582837642,26067.181582837642,2470.225516863569,2470.225516863569,2470.225516863569,3041.0391225426724,3041.0391225426724,3041.0391225426724,-570.8136056791034,-570.8136056791034,-570.8136056791034,0.0,0.0,0.0,28537.40709970121
2010-03-27,26069.419563043502,-12749.945649466154,13001.457684466763,26069.419563043502,26069.419563043502,-26182.216967778688,-26182.216967778688,-26182.216967778688,-25867.655978154424,-25867.655978154424,-25867.655978154424,-314.56098962426597,-314.56098962426597,-314.56098962426597,0.0,0.0,0.0,-112.79740473518541
2010-03-28,26071.657543249363,3130.827081674466,29726.651302674247,26071.657543249363,26071.657543249363,-8941.134570510781,-8941.134570510781,-8941.134570510781,-8801.10998142456,-8801.10998142456,-8801.10998142456,-140.0245890862206,-140.0245890862206,-140.0245890862206,0.0,0.0,0.0,17130.52297273858
2010-03-29,26073.895523455223,17668.979075728672,43838.176970480075,26073.895523455223,26073.895523455223,4808.251115953636,4808.251115953636,4808.251115953636,4863.236747093034,4863.236747093034,4863.236747093034,-54.98563113939831,-54.98563113939831,-54.98563113939831,0.0,0.0,0.0,30882.14663940886
2010-03-30,26076.133503661084,22874.132666943533,48554.95738187517,26076.133503661084,26076.133503661084,9743.553402001002,9743.553402001002,9743.553402001002,9808.312711144063,9808.312711144063,9808.312711144063,-64.75930914306105,-64.75930914306105,-64.75930914306105,0.0,0.0,0.0,35819.686905662085
2010-03-31,26078.371483866944,17821.876850169276,45497.42516113457,26078.371483866944,26078.371483866944,5100.208819726193,5100.208819726193,5100.208819726193,5272.218302581593,5272.218302581593,5272.218302581593,-172.009482855401,-172.009482855401,-172.009482855401,0.0,0.0,0.0,31178.58030359314
2010-04-01,26080.609464072804,24164.627093407234,51854.59312644569,26080.609464072804,26080.609464072804,11307.317518802192,11307.317518802192,11307.317518802192,11683.959076236579,11683.959076236579,11683.959076236579,-376.6415574343867,-376.6415574343867,-376.6415574343867,0.0,0.0,0.0,37387.926982875
2010-04-02,26082.847444278665,14509.236333812898,41812.476824503545,26082.847444278665,26082.847444278665,2365.2624396502188,2365.2624396502188,2365.2624396502188,3041.039122528866,3041.039122528866,3041.039122528866,-675.7766828786473,-675.7766828786473,-675.7766828786473,0.0,0.0,0.0,28448.109883928882
2010-04-03,26085.085424484525,-14154.118341632475,12550.128157589395,26085.085424484525,26085.085424484525,-26931.463984614253,-26931.463984614253,-26931.463984614253,-25867.655978163817,-25867.655978163817,-25867.655978163817,-1063.808006450434,-1063.808006450434,-1063.808006450434,0.0,0.0,0.0,-846.3785601297277
2010-04-04,26087.323404690385,1927.8969253733756,29102.853428602724,26087.323404690385,26087.323404690385,-10333.647271452724,-10333.647271452724,-10333.647271452724,-8801.109981404337,-8801.109981404337,-8801.109981404337,-1532.5372900483887,-1532.5372900483887,-1532.5372900483887,0.0,0.0,0.0,15753.67613323766
2010-04-05,26089.561384896246,15839.19889294409,41827.97214650531,26089.561384896246,26089.561384896246,2791.8489039042443,2791.8489039042443,2791.8489039042443,4863.236747082046,4863.236747082046,4863.236747082046,-2071.3878431778026,-2071.3878431778026,-2071.3878431778026,0.0,0.0,0.0,28881.41028880049
2010-04-06,26091.799365102106,19859.482295398826,47277.09898329051,26091.799365102106,26091.799365102106,7140.625221794744,7140.625221794744,7140.625221794744,9808.312711147932,9808.312711147932,9808.312711147932,-2667.687489353187,-2667.687489353187,-2667.687489353187,0.0,0.0,0.0,33232.42458689685
2010-04-07,26094.037345307966,15017.415126561838,41048.95694927869,26094.037345307966,26094.037345307966,1965.2050583588446,1965.2050583588446,1965.2050583588446,5272.218302592977,5272.218302592977,5272.218302592977,-3307.013244234133,-3307.013244234133,-3307.013244234133,0.0,0.0,0.0,28059.242403666813
2010-04-08,26096.27532551383,21130.31236769491,47374.444031899155,26096.27532551383,26096.27532551383,7710.371479626315,7710.371479626315,7710.371479626315,11683.959076231182,11683.959076231182,11683.959076231182,-3973.587596604867,-3973.587596604867,-3973.587596604867,0.0,0.0,0.0,33806.646805140146
2010-04-09,26098.513305719687,10912.5905948827,36230.749251330904,26098.513305719687,26098.513305719687,-1609.6756770254726,-1609.6756770254726,-1609.6756770254726,3041.039122494042,3041.039122494042,3041.039122494042,-4650.714799519515,-4650.714799519515,-4650.714799519515,0.0,0.0,0.0,24488.837628694215
2010-04-10,26100.751285925548,-18333.10468544695,7757.429284049652,26100.751285925548,26100.751285925548,-31188.900418980797,-31188.900418980797,-31188.900418980797,-25867.655978163613,-25867.655978163613,-25867.655978163613,-5321.2444408171805,-5321.2444408171805,-5321.2444408171805,0.0,0.0,0.0,-5088.149133055249
2010-04-11,26102.989266131408,-1676.135231566775,23976.6560837336,26102.989266131408,26102.989266131408,-14769.15878286701,-14769.15878286701,-14769.15878286701,-8801.109981435608,-8801.109981435608,-8801.109981435608,-5968.048801431407,-5968.048801431407,-5968.048801431407,0.0,0.0,0.0,11333.830483264397
2010-04-12,26105.227246337272,12291.098369111127,37689.109036593494,26105.227246337272,26105.227246337272,-1711.2633998597466,-1711.2633998597466,-1711.2633998597466,4863.236747094142,4863.236747094142,4863.236747094142,-6574.500146953888,-6574.500146953888,-6574.500146953888,0.0,0.0,0.0,24393.963846477527
2010-04-13,26107.465226543132,15825.064106640864,42078.42926942688,26107.465226543132,26107.465226543132,2683.3785694251214,2683.3785694251214,2683.3785694251214,9808.312711136548,9808.312711136548,9808.312711136548,-7124.934141711428,-7124.934141711428,-7124.934141711428,0.0,0.0,0.0,28790.843795968252
2010-04-14,26109.70320674899,9745.14485524179,37114.37576677308,26109.70320674899,26109.70320674899,-2332.8677191387155,-2332.8677191387155,-2332.8677191387155,5272.218302604361,5272.218302604361,5272.218302604361,-7605.086021743077,-7605.086021743077,-7605.086021743077,0.0,0.0,0.0,23776.835487610275
2010-04-15,26111.94118695485,16283.67779783762,43951.997643762516,26111.94118695485,26111.94118695485,3681.4720773792765,3681.4720773792765,3681.4720773792765,11683.959076254067,11683.959076254067,11683.959076254067,-8002.486998874789,-8002.486998874789,-8002.486998874789,0.0,0.0,0.0,29793.413264334125
2010-04-16,26114.179167160706,6875.1927855533395,34026.700902454635,26114.179167160706,26114.179167160706,-5265.770443333211,-5265.770443333211,-5265.770443333211,3041.0391225314274,3041.0391225314274,3041.0391225314274,-8306.80956586464,-8306.80956586464,-8306.80956586464,0.0,0.0,0.0,20848.408723827495
2010-04-17,26116.417147168555,-22434.04691528893,4798.733155451104,26116.417147168555,26116.417147168555,-34377.80787408249,-34377.80787408249,-34377.80787408249,-25867.655978153154,-25867.655978153154,-25867.655978153154,-8510.151895929339,-8510.151895929339,-8510.151895929339,0.0,0.0,0.0,-8261.390726913938
2010-04-18,26118.655127176407,-4705.789636115845,22178.627648333426,26118.655127176407,26118.655127176407,-17408.363314070906,-17408.363314070906,-17408.363314070906,-8801.109981470603,-8801.109981470603,-8801.109981470603,-8607.253332600301,-8607.253332600301,-8607.253332600301,0.0,0.0,0.0,8710.291813105501
2010-04-19,26120.893107184256,9357.251167703322,35088.76376535111,26120.893107184256,26120.893107184256,-3732.3982464676546,-3732.3982464676546,-3732.3982464676546,4863.236747106237,4863.236747106237,4863.236747106237,-8595.63499357389,-8595.63499357389,-8595.63499357389,0.0,0.0,0.0,22388.4948607166
2010-04-20,26123.131087192105,13358.834031914508,41002.431925644174,26123.131087192105,26123.131087192105,1332.651006197152,1332.651006197152,1332.651006197152,9808.312711150831,9808.312711150831,9808.312711150831,-8475.66170495368,-8475.66170495368,-8475.66170495368,0.0,0.0,0.0,27455.782093389258
2010-04-21,26125.369067199957,10443.671945480322,35749.77492619547,26125.369067199957,26125.369067199957,-2978.305472199278,-2978.305472199278,-2978.305472199278,5272.218302585808,5272.218302585808,5272.218302585808,-8250.523774785086,-8250.523774785086,-8250.523774785086,0.0,0.0,0.0,23147.06359500068
2010-04-22,26127.607047207806,17584.38820554145,43291.87303393065,26127.607047207806,26127.607047207806,3757.8196364425644,3757.8196364425644,3757.8196364425644,11683.959076245801,11683.959076245801,11683.959076245801,-7926.139439803236,-7926.139439803236,-7926.139439803236,0.0,0.0,0.0,29885.42668365037
2010-04-23,26129.845027215655,9339.884002149973,34394.036757883965,26129.845027215655,26129.845027215655,-4469.941986083119,-4469.941986083119,-4469.941986083119,3041.0391225176218,3041.0391225176218,3041.0391225176218,-7510.981108600741,-7510.981108600741,-7510.981108600741,0.0,0.0,0.0,21659.903041132537
2010-04-24,26132.083007223504,-19276.665567951393,6351.666180119357,26132.083007223504,26132.083007223504,-32883.486689513105,-32883.486689513105,-32883.486689513105,-25867.65597816255,-25867.65597816255,-25867.65597816255,-7015.8307113505525,-7015.8307113505525,-7015.8307113505525,0.0,0.0,0.0,-6751.403682289601
2010-04-25,26134.320987231356,-2956.5923108995485,23924.31517659262,26134.320987231356,26134.320987231356,-15254.581468915298,-15254.581468915298,-15254.581468915298,-8801.10998145038,-8801.10998145038,-8801.10998145038,-6453.471487464918,-6453.471487464918,-6453.471487464918,0.0,0.0,0.0,10879.739518316059
2010-04-26,26136.558967239205,11885.72118212729,38814.35574372845,26136.558967239205,26136.558967239205,-975.0885927301497,-975.0885927301497,-975.0885927301497,4863.236747102019,4863.236747102019,4863.236747102019,-5838.3253398321685,-5838.3253398321685,-5838.3253398321685,0.0,0.0,0.0,25161.470374509056
